CustomerID,Frequency,Monetary,LastPurchase,Recency,R_score,F_score,M_score,RFM_Score,Segment
13705.0,3,711.86,2011-12-02 12:32:00,8,4,2,3,423,Loyal
13706.0,1,330.79,2011-02-10 09:21:00,303,1,1,2,112,Low Value
13707.0,2,806.4100000000005,2011-03-17 18:03:00,267,1,1,3,113,Low Value
13708.0,1,296.87999999999994,2011-03-13 13:46:00,271,1,1,1,111,Low Value
13709.0,13,6328.050000000001,2011-12-06 10:28:00,4,4,3,4,434,High Value
13710.0,1,180.48,2011-11-08 08:16:00,32,3,1,1,311,Low Value
13711.0,2,252.06,2011-05-05 10:31:00,219,1,1,1,111,Low Value
13712.0,1,228.84,2011-04-07 12:33:00,247,1,1,1,111,Low Value
13715.0,5,1079.34,2011-03-03 19:21:00,281,1,2,3,123,Loyal
13716.0,1,138.28000000000003,2011-03-15 13:49:00,269,1,1,1,111,Low Value
13717.0,6,1445.0100000000002,2011-11-07 14:13:00,32,3,3,3,333,High Value
13718.0,2,306.55,2011-04-07 13:24:00,246,1,1,1,111,Low Value
13719.0,5,1041.68,2011-11-24 15:26:00,15,4,2,3,423,Loyal
13720.0,4,799.8999999999999,2011-08-15 12:46:00,117,2,2,3,223,Loyal
13721.0,1,524.14,2011-11-03 14:05:00,36,3,1,2,312,Low Value
13722.0,3,2375.410000000001,2011-07-31 12:44:00,132,2,2,4,224,Loyal
13723.0,1,199.85000000000002,2011-05-06 17:04:00,217,1,1,1,111,Low Value
13725.0,8,1980.5600000000006,2011-10-21 10:03:00,50,3,3,4,334,High Value
13726.0,2,1079.6599999999994,2011-11-01 10:49:00,39,3,1,3,313,Low Value
13727.0,2,333.4800000000001,2011-11-11 09:46:00,29,3,1,2,312,Low Value
13728.0,6,1016.1399999999998,2011-11-03 10:49:00,37,3,3,3,333,High Value
13730.0,2,752.5999999999999,2011-07-27 08:35:00,136,2,1,3,213,Low Value
13731.0,2,610.5899999999999,2011-05-04 14:33:00,219,1,1,2,112,Low Value
13732.0,1,491.85999999999996,2011-11-11 15:49:00,28,3,1,2,312,Low Value
13735.0,4,2885.239999999998,2011-11-15 11:14:00,25,3,2,4,324,Loyal
13736.0,2,731.8999999999991,2011-12-04 15:19:00,5,4,1,3,413,Low Value
13737.0,1,339.59999999999997,2011-05-23 16:32:00,200,1,1,2,112,Low Value
13739.0,1,216.89999999999998,2011-11-21 13:35:00,18,4,1,1,411,Low Value
13740.0,1,350.75,2011-04-13 10:32:00,241,1,1,2,112,Low Value
13741.0,3,668.43,2011-09-29 09:19:00,72,2,2,2,222,Loyal
13742.0,12,3131.0199999999995,2011-11-23 11:07:00,17,4,3,4,434,High Value
13743.0,7,1341.5999999999995,2011-12-07 10:09:00,3,4,3,3,433,High Value
13744.0,2,1156.3599999999997,2011-09-05 15:19:00,95,2,1,3,213,Low Value
13745.0,1,300.04,2011-06-30 16:43:00,162,1,1,1,111,Low Value
13747.0,1,79.6,2010-12-01 10:37:00,374,1,1,1,111,Low Value
13748.0,5,948.2499999999999,2011-09-05 09:45:00,96,2,2,3,223,Loyal
13750.0,5,1647.2599999999998,2011-10-17 12:16:00,54,2,2,3,223,Loyal
13751.0,1,296.25,2011-02-24 15:56:00,288,1,1,1,111,Low Value
13752.0,6,1186.28,2011-08-07 14:16:00,124,2,3,3,233,High Value
13753.0,1,741.2600000000001,2011-02-25 12:48:00,288,1,1,3,113,Low Value
13754.0,2,282.6,2011-07-11 11:51:00,152,1,1,1,111,Low Value
13755.0,9,2161.3500000000013,2011-12-06 12:26:00,4,4,3,4,434,High Value
13756.0,14,5189.519999999995,2011-12-07 16:44:00,2,4,3,4,434,High Value
13758.0,7,3190.550000000001,2011-11-28 11:11:00,12,4,3,4,434,High Value
13759.0,2,659.4100000000001,2011-11-06 14:47:00,33,3,1,2,312,Low Value
13760.0,2,286.7900000000001,2011-10-16 16:13:00,54,2,1,1,211,Low Value
13761.0,2,1070.65,2011-10-20 14:01:00,50,3,1,3,313,Low Value
13762.0,1,306.71999999999997,2011-05-05 09:15:00,219,1,1,1,111,Low Value
13763.0,1,1714.9599999999998,2011-10-07 15:13:00,63,2,1,4,214,Low Value
13764.0,3,1521.76,2011-09-30 12:03:00,71,2,2,3,223,Loyal
13767.0,37,17220.360000000008,2011-12-07 15:00:00,2,4,3,4,434,High Value
13769.0,10,2796.5099999999993,2011-12-07 15:08:00,2,4,3,4,434,High Value
13771.0,4,2634.4500000000007,2011-10-06 14:18:00,64,2,2,4,224,Loyal
13772.0,3,1132.1299999999997,2011-11-06 11:43:00,34,3,2,3,323,Loyal
13774.0,1,345.0,2011-09-19 12:06:00,82,2,1,2,212,Low Value
13777.0,33,25977.15999999999,2011-12-09 12:25:00,1,4,3,4,434,High Value
13778.0,1,178.7,2011-08-28 15:25:00,103,2,1,1,211,Low Value
13780.0,2,360.00999999999993,2011-12-02 13:49:00,7,4,1,2,412,Low Value
13781.0,1,127.84000000000002,2011-04-03 12:08:00,251,1,1,1,111,Low Value
13782.0,6,911.9999999999992,2011-11-27 11:54:00,13,4,3,3,433,High Value
13784.0,11,2462.7899999999995,2011-11-30 09:33:00,10,4,3,4,434,High Value
13786.0,1,230.4,2010-12-07 13:53:00,367,1,1,1,111,Low Value
13787.0,2,309.03999999999996,2011-09-25 12:06:00,76,2,1,2,212,Low Value
13790.0,1,348.79999999999995,2011-12-05 15:48:00,4,4,1,2,412,Low Value
13791.0,2,1516.0,2011-08-04 11:44:00,128,2,1,3,213,Low Value
13792.0,2,195.55000000000004,2011-10-04 14:31:00,66,2,1,1,211,Low Value
13798.0,57,37153.84999999998,2011-12-08 15:51:00,1,4,3,4,434,High Value
13799.0,2,688.8600000000001,2011-08-15 12:07:00,117,2,1,3,213,Low Value
13800.0,1,558.3199999999998,2011-02-03 12:27:00,310,1,1,2,112,Low Value
13801.0,1,324.80000000000007,2011-10-04 10:15:00,67,2,1,2,212,Low Value
13802.0,3,4599.420000000001,2011-07-24 10:54:00,139,2,2,4,224,Loyal
13803.0,1,277.07000000000005,2011-03-29 12:57:00,255,1,1,1,111,Low Value
13804.0,7,2635.79,2011-11-09 12:32:00,31,3,3,4,334,High Value
13805.0,2,924.5999999999999,2011-10-18 14:50:00,52,2,1,3,213,Low Value
13806.0,1,256.38,2011-10-07 11:43:00,64,2,1,1,211,Low Value
13807.0,1,112.60000000000001,2010-12-07 15:48:00,367,1,1,1,111,Low Value
13808.0,5,1747.6600000000003,2011-12-04 12:18:00,6,4,2,4,424,Loyal
13809.0,1,155.05,2011-02-07 13:15:00,305,1,1,1,111,Low Value
13810.0,3,1499.01,2011-11-11 08:33:00,29,3,2,3,323,Loyal
13811.0,3,814.5,2011-06-09 09:54:00,184,1,2,3,123,Loyal
13812.0,3,538.9999999999999,2011-10-28 14:27:00,42,3,2,2,322,Loyal
13813.0,4,1366.8599999999994,2011-10-31 10:38:00,40,3,2,3,323,Loyal
13814.0,2,1579.1200000000001,2011-09-08 13:48:00,92,2,1,3,213,Low Value
13815.0,4,4027.359999999999,2011-11-17 14:19:00,22,3,2,4,324,Loyal
13816.0,2,571.67,2011-11-16 08:38:00,24,3,1,2,312,Low Value
13817.0,2,382.9799999999999,2011-11-10 17:49:00,29,3,1,2,312,Low Value
13819.0,3,1140.35,2011-02-11 10:38:00,302,1,2,3,123,Loyal
13821.0,2,385.6400000000001,2011-07-18 09:49:00,145,1,1,2,112,Low Value
13822.0,2,632.0,2011-12-04 12:13:00,6,4,1,2,412,Low Value
13823.0,2,957.6600000000001,2011-11-21 10:22:00,19,3,1,3,313,Low Value
13824.0,5,1698.9399999999998,2011-11-07 12:41:00,33,3,2,4,324,Loyal
13826.0,1,189.5,2011-06-16 13:48:00,176,1,1,1,111,Low Value
13827.0,3,412.0499999999998,2011-10-13 12:38:00,58,2,2,2,222,Loyal
13828.0,1,209.49,2011-11-17 16:02:00,22,3,1,1,311,Low Value
13831.0,6,2202.99,2011-11-23 15:41:00,16,4,3,4,434,High Value
13832.0,1,52.199999999999996,2011-11-20 15:36:00,19,3,1,1,311,Low Value
13833.0,1,384.79999999999995,2011-07-03 13:27:00,159,1,1,2,112,Low Value
13835.0,4,834.5699999999999,2011-11-14 15:37:00,25,3,2,3,323,Loyal
13837.0,2,271.24,2011-05-12 12:10:00,212,1,1,1,111,Low Value
13838.0,4,691.73,2011-12-04 11:00:00,6,4,2,3,423,Loyal
13841.0,1,85.0,2011-04-01 12:10:00,253,1,1,1,111,Low Value
13842.0,9,3385.6199999999994,2011-10-12 10:51:00,59,2,3,4,234,High Value
13844.0,1,361.62000000000006,2011-11-28 13:21:00,11,4,1,2,412,Low Value
13845.0,1,312.97999999999996,2011-10-06 08:25:00,65,2,1,2,212,Low Value
13846.0,3,865.0600000000003,2011-11-15 12:07:00,25,3,2,3,323,Loyal
13848.0,3,1255.0,2011-09-08 12:58:00,92,2,2,3,223,Loyal
13849.0,2,1537.95,2011-10-19 10:59:00,52,2,1,3,213,Low Value
13850.0,1,1595.4800000000005,2011-08-02 14:04:00,129,2,1,3,213,Low Value
13851.0,3,2651.4600000000005,2011-09-05 12:36:00,96,2,2,4,224,Loyal
13853.0,1,1090.1399999999999,2011-10-13 14:18:00,57,2,1,3,213,Low Value
13854.0,25,8109.5199999999995,2011-12-01 09:06:00,9,4,3,4,434,High Value
13856.0,3,388.5,2011-06-24 10:03:00,169,1,2,2,122,Loyal
13858.0,1,216.17,2011-10-13 16:17:00,57,2,1,1,211,Low Value
13859.0,1,201.16000000000003,2011-01-17 16:14:00,326,1,1,1,111,Low Value
13860.0,5,1245.9000000000005,2011-12-08 12:57:00,1,4,2,3,423,Loyal
13862.0,8,2209.360000000001,2011-11-21 16:24:00,18,4,3,4,434,High Value
13863.0,1,305.78,2011-04-06 10:20:00,248,1,1,1,111,Low Value
13865.0,4,501.55999999999995,2011-10-12 13:31:00,58,2,2,2,222,Loyal
13866.0,1,145.67000000000002,2011-09-26 14:54:00,74,2,1,1,211,Low Value
13867.0,3,1015.2900000000003,2011-11-08 15:48:00,31,3,2,3,323,Loyal
13868.0,2,3192.54,2011-12-02 16:32:00,7,4,1,4,414,Low Value
13869.0,4,3104.9500000000003,2011-08-08 13:53:00,123,2,2,4,224,Loyal
13870.0,8,2770.940000000001,2011-12-07 13:23:00,2,4,3,4,434,High Value
13871.0,13,6403.250000000003,2011-11-17 10:49:00,23,3,3,4,334,High Value
13873.0,3,389.6,2011-08-12 10:08:00,120,2,2,2,222,Loyal
13874.0,1,540.45,2010-12-16 18:20:00,358,1,1,2,112,Low Value
13875.0,5,1786.7900000000002,2011-10-17 09:36:00,54,2,2,4,224,Loyal
13876.0,1,122.69999999999999,2011-10-07 10:22:00,64,2,1,1,211,Low Value
13877.0,1,117.24000000000001,2011-09-14 15:49:00,86,2,1,1,211,Low Value
13878.0,1,1281.53,2011-10-16 12:19:00,55,2,1,3,213,Low Value
13880.0,13,3219.770000000001,2011-11-18 13:44:00,21,3,3,4,334,High Value
13881.0,20,17159.519999999997,2011-12-06 12:50:00,4,4,3,4,434,High Value
13882.0,5,1191.1300000000003,2011-12-07 11:16:00,3,4,2,3,423,Loyal
13883.0,5,2674.48,2011-11-29 10:45:00,11,4,2,4,424,Loyal
13884.0,5,787.6000000000001,2011-12-02 16:30:00,7,4,2,3,423,Loyal
13885.0,2,506.80000000000007,2011-06-03 15:07:00,189,1,1,2,112,Low Value
13886.0,1,243.56000000000003,2011-09-29 13:17:00,71,2,1,1,211,Low Value
13887.0,1,349.55,2011-05-19 17:22:00,204,1,1,2,112,Low Value
13888.0,2,605.6300000000001,2011-08-12 10:13:00,120,2,1,2,212,Low Value
13889.0,1,416.9000000000001,2011-09-08 09:13:00,93,2,1,2,212,Low Value
13890.0,10,1883.8099999999995,2011-12-08 15:36:00,1,4,3,4,434,High Value
13892.0,4,632.9700000000001,2011-11-13 11:50:00,27,3,2,2,322,Loyal
13893.0,1,821.1,2011-02-15 11:30:00,298,1,1,3,113,Low Value
13894.0,3,564.62,2011-11-16 09:44:00,24,3,2,2,322,Loyal
13895.0,4,2593.0699999999983,2011-11-11 16:57:00,28,3,2,4,324,Loyal
13897.0,1,311.15999999999997,2011-10-20 14:30:00,50,3,1,2,312,Low Value
13898.0,1,155.93,2011-01-18 10:28:00,326,1,1,1,111,Low Value
13899.0,2,388.5199999999999,2011-11-23 13:40:00,16,4,1,2,412,Low Value
13900.0,3,740.9499999999997,2011-06-09 19:26:00,183,1,2,3,123,Loyal
13901.0,5,2867.2000000000003,2011-09-28 14:48:00,72,2,2,4,224,Loyal
13904.0,2,332.64,2011-11-02 13:41:00,37,3,1,2,312,Low Value
13908.0,4,2369.5499999999984,2011-09-21 11:49:00,80,2,2,4,224,Loyal
13911.0,9,2580.9099999999985,2011-10-13 15:43:00,57,2,3,4,234,High Value
13914.0,2,626.45,2011-11-28 10:35:00,12,4,1,2,412,Low Value
13917.0,2,272.04,2011-10-21 09:56:00,50,3,1,1,311,Low Value
13918.0,2,1212.8400000000001,2011-10-21 12:25:00,50,3,1,3,313,Low Value
13919.0,2,384.81000000000006,2011-10-11 14:24:00,59,2,1,2,212,Low Value
13922.0,1,172.25000000000003,2010-12-23 10:38:00,352,1,1,1,111,Low Value
13923.0,1,351.13000000000005,2011-10-17 12:33:00,54,2,1,2,212,Low Value
13924.0,6,1838.8500000000001,2011-12-08 09:39:00,2,4,3,4,434,High Value
13925.0,4,678.2499999999999,2011-09-08 12:47:00,93,2,2,3,223,Loyal
13926.0,1,223.85000000000005,2011-11-16 13:16:00,23,3,1,1,311,Low Value
13927.0,1,348.99,2011-09-26 12:00:00,75,2,1,2,212,Low Value
13928.0,4,464.56999999999994,2011-11-29 10:33:00,11,4,2,2,422,Loyal
13929.0,2,842.6500000000001,2011-06-23 15:26:00,169,1,1,3,113,Low Value
13930.0,2,337.34,2011-10-13 09:45:00,58,2,1,2,212,Low Value
13931.0,2,1237.5300000000004,2011-09-05 10:12:00,96,2,1,3,213,Low Value
13932.0,1,307.4,2011-02-18 12:02:00,295,1,1,2,112,Low Value
13933.0,2,608.7899999999998,2011-08-22 14:03:00,109,2,1,2,212,Low Value
13934.0,1,922.0999999999999,2011-03-21 08:39:00,264,1,1,3,113,Low Value
13936.0,1,376.58000000000004,2011-06-13 08:47:00,180,1,1,2,112,Low Value
13937.0,1,158.85,2011-06-23 16:35:00,169,1,1,1,111,Low Value
13938.0,1,71.66,2011-11-04 14:37:00,35,3,1,1,311,Low Value
13939.0,3,568.55,2011-11-16 13:33:00,23,3,2,2,322,Loyal
13940.0,4,839.14,2011-11-22 15:15:00,17,4,2,3,423,Loyal
13941.0,5,5112.959999999999,2011-11-18 09:43:00,22,3,2,4,324,Loyal
13946.0,3,561.5699999999999,2011-09-21 13:33:00,79,2,2,2,222,Loyal
13947.0,1,90.6,2011-10-05 14:42:00,65,2,1,1,211,Low Value
13948.0,1,102.0,2010-12-14 10:18:00,361,1,1,1,111,Low Value
13949.0,6,2427.319999999999,2011-12-07 09:35:00,3,4,3,4,434,High Value
13950.0,4,745.06,2011-11-28 14:44:00,11,4,2,3,423,Loyal
13951.0,3,674.4499999999999,2011-06-16 16:43:00,176,1,2,2,122,Loyal
13952.0,2,3251.0709999999995,2011-05-06 09:00:00,218,1,1,4,114,Low Value
13953.0,7,3515.6800000000003,2011-12-02 16:04:00,7,4,3,4,434,High Value
13954.0,2,439.92,2011-12-08 12:50:00,2,4,1,2,412,Low Value
13955.0,2,322.96,2011-07-08 17:19:00,154,1,1,2,112,Low Value
13956.0,5,1026.4200000000003,2011-12-04 13:20:00,5,4,2,3,423,Loyal
13959.0,3,598.1999999999998,2011-09-21 15:06:00,79,2,2,2,222,Loyal
13960.0,2,230.22000000000003,2011-11-18 15:27:00,21,3,1,1,311,Low Value
13962.0,2,169.55,2011-11-18 08:47:00,22,3,1,1,311,Low Value
13963.0,4,664.5400000000001,2011-02-04 14:43:00,308,1,2,2,122,Loyal
13967.0,1,80.7,2011-07-17 12:02:00,146,1,1,1,111,Low Value
13969.0,18,9053.94,2011-12-02 15:11:00,7,4,3,4,434,High Value
13971.0,8,2758.26,2011-11-21 12:06:00,19,3,3,4,334,High Value
13972.0,2,190.25000000000003,2011-09-30 11:54:00,71,2,1,1,211,Low Value
13973.0,1,264.7,2011-02-25 15:21:00,287,1,1,1,111,Low Value
13974.0,1,413.59000000000003,2011-10-21 14:41:00,49,3,1,2,312,Low Value
13975.0,6,2526.28,2011-11-08 13:19:00,31,3,3,4,334,High Value
13976.0,1,357.98,2011-05-17 09:13:00,207,1,1,2,112,Low Value
13978.0,2,196.79,2011-11-25 11:36:00,15,4,1,1,411,Low Value
13979.0,1,869.8700000000002,2011-09-27 13:32:00,73,2,1,3,213,Low Value
13980.0,1,200.14000000000001,2011-10-10 13:34:00,60,2,1,1,211,Low Value
13982.0,4,1871.8100000000002,2011-10-31 16:24:00,39,3,2,4,324,Loyal
13983.0,12,2603.4299999999994,2011-11-10 11:06:00,30,3,3,4,334,High Value
13984.0,5,920.5100000000001,2011-11-13 12:38:00,27,3,2,3,323,Loyal
13985.0,15,7060.130000000006,2011-12-05 17:06:00,4,4,3,4,434,High Value
13986.0,1,320.46,2011-11-22 15:00:00,17,4,1,2,412,Low Value
13988.0,6,4147.959999999999,2011-11-20 10:15:00,20,3,3,4,334,High Value
13989.0,2,1266.0799999999997,2011-10-05 09:47:00,66,2,1,3,213,Low Value
13990.0,1,311.3,2011-05-10 15:19:00,213,1,1,2,112,Low Value
13991.0,6,855.97,2011-11-27 16:18:00,12,4,3,3,433,High Value
13992.0,1,76.8,2011-11-09 15:23:00,30,3,1,1,311,Low Value
13993.0,9,3466.3599999999997,2011-10-28 09:06:00,43,3,3,4,334,High Value
13994.0,6,2313.140000000001,2011-12-06 11:05:00,4,4,3,4,434,High Value
13995.0,5,1393.69,2011-11-24 14:22:00,15,4,2,3,423,Loyal
13999.0,12,3901.810000000003,2011-11-29 13:40:00,10,4,3,4,434,High Value
14000.0,1,635.6600000000001,2011-05-12 16:50:00,211,1,1,2,112,Low Value
14001.0,3,2043.0800000000002,2011-10-25 10:31:00,46,3,2,4,324,Loyal
14002.0,2,529.7299999999999,2011-07-28 15:55:00,134,2,1,2,212,Low Value
14004.0,7,4582.639999999999,2011-10-27 14:40:00,43,3,3,4,334,High Value
14005.0,5,2874.72,2011-11-30 12:41:00,10,4,2,4,424,Loyal
14006.0,3,962.1899999999999,2011-08-16 09:39:00,116,2,2,3,223,Loyal
14009.0,2,695.6099999999999,2011-05-25 15:47:00,198,1,1,3,113,Low Value
14012.0,1,328.80000000000007,2011-03-07 12:26:00,278,1,1,2,112,Low Value
14013.0,3,473.02000000000004,2011-08-21 15:01:00,110,2,2,2,222,Loyal
14014.0,1,505.17999999999995,2011-09-23 13:18:00,77,2,1,2,212,Low Value
14015.0,1,917.3399999999998,2011-10-18 10:02:00,53,2,1,3,213,Low Value
14016.0,4,4341.209999999998,2011-07-01 11:29:00,162,1,2,4,124,Loyal
14019.0,3,1421.6100000000006,2011-10-24 10:13:00,47,3,2,3,323,Loyal
14020.0,2,642.8000000000001,2011-11-23 09:22:00,17,4,1,2,412,Low Value
14021.0,3,631.9000000000001,2011-07-07 15:46:00,155,1,2,2,122,Loyal
14022.0,1,439.99999999999994,2011-04-28 14:39:00,225,1,1,2,112,Low Value
14023.0,2,584.0699999999999,2011-12-02 13:58:00,7,4,1,2,412,Low Value
14024.0,2,327.70000000000005,2011-08-10 11:30:00,122,2,1,2,212,Low Value
14027.0,1,104.82000000000002,2011-10-10 09:01:00,61,2,1,1,211,Low Value
14029.0,2,467.66,2011-10-07 14:46:00,63,2,1,2,212,Low Value
14030.0,8,2360.0899999999997,2011-11-21 16:48:00,18,4,3,4,434,High Value
14031.0,19,17286.859999999997,2011-12-02 17:13:00,7,4,3,4,434,High Value
14032.0,11,2975.5900000000006,2011-12-07 15:23:00,2,4,3,4,434,High Value
14034.0,3,651.8200000000002,2011-11-17 14:02:00,22,3,2,2,322,Loyal
14035.0,5,1428.0200000000002,2011-11-11 10:03:00,29,3,2,3,323,Loyal
14036.0,1,626.6499999999999,2011-02-28 09:26:00,285,1,1,2,112,Low Value
14037.0,2,147.2,2011-06-16 13:57:00,176,1,1,1,111,Low Value
14038.0,3,1560.3799999999987,2011-09-22 13:37:00,78,2,2,3,223,Loyal
14039.0,1,152.2,2011-11-06 13:48:00,33,3,1,1,311,Low Value
14040.0,12,3614.9199999999996,2011-10-30 12:42:00,41,3,3,4,334,High Value
14041.0,1,141.41000000000003,2011-03-18 13:25:00,266,1,1,1,111,Low Value
14044.0,4,652.8199999999994,2011-11-13 12:05:00,27,3,2,2,322,Loyal
14045.0,4,1659.75,2011-08-22 15:27:00,109,2,2,3,223,Loyal
14046.0,1,154.98999999999998,2011-02-28 14:48:00,284,1,1,1,111,Low Value
14047.0,5,1308.61,2011-12-01 11:43:00,9,4,2,3,423,Loyal
14048.0,1,409.92999999999995,2011-02-07 14:53:00,305,1,1,2,112,Low Value
14049.0,4,5681.719999999997,2011-11-23 12:20:00,17,4,2,4,424,Loyal
14050.0,2,746.3600000000001,2011-11-08 10:00:00,32,3,1,3,313,Low Value
14051.0,23,15610.38999999999,2011-12-09 10:20:00,1,4,3,4,434,High Value
14052.0,1,225.35999999999999,2011-11-20 12:30:00,20,3,1,1,311,Low Value
14053.0,2,260.25,2011-08-07 14:27:00,124,2,1,1,211,Low Value
14054.0,1,92.46000000000001,2011-10-05 15:49:00,65,2,1,1,211,Low Value
14055.0,1,725.64,2011-08-25 15:04:00,106,2,1,3,213,Low Value
14056.0,23,8214.649999999983,2011-12-08 13:36:00,1,4,3,4,434,High Value
14057.0,17,6217.960000000001,2011-11-16 10:32:00,24,3,3,4,334,High Value
14059.0,1,183.60000000000002,2011-03-18 10:06:00,267,1,1,1,111,Low Value
14060.0,19,6140.419999999998,2011-12-05 12:29:00,5,4,3,4,434,High Value
14062.0,12,10464.85,2011-11-30 10:04:00,10,4,3,4,434,High Value
14064.0,5,1353.74,2011-11-10 13:14:00,29,3,2,3,323,Loyal
14066.0,1,152.55,2011-03-18 12:21:00,267,1,1,1,111,Low Value
14067.0,2,374.6999999999999,2011-10-07 10:21:00,64,2,1,2,212,Low Value
14068.0,1,265.84999999999997,2011-01-23 16:02:00,320,1,1,1,111,Low Value
14071.0,8,1438.8200000000024,2011-12-06 12:27:00,4,4,3,3,433,High Value
14073.0,1,151.04,2011-11-07 15:49:00,32,3,1,1,311,Low Value
14075.0,3,942.2599999999999,2011-12-05 08:38:00,5,4,2,3,423,Loyal
14076.0,1,122.46999999999998,2011-08-02 15:19:00,129,2,1,1,211,Low Value
14077.0,5,499.41999999999996,2011-10-30 12:35:00,41,3,2,2,322,Loyal
14078.0,6,1049.3700000000001,2011-08-30 12:16:00,102,2,3,3,233,High Value
14079.0,1,375.09999999999997,2011-08-07 12:10:00,125,2,1,2,212,Low Value
14080.0,1,45.599999999999994,2011-11-07 11:09:00,33,3,1,1,311,Low Value
14081.0,2,934.52,2011-02-10 16:17:00,302,1,1,3,113,Low Value
14082.0,1,182.25,2010-12-10 11:02:00,365,1,1,1,111,Low Value
14083.0,9,1018.4299999999998,2011-12-05 13:14:00,4,4,3,3,433,High Value
14085.0,18,4448.539999999999,2011-12-07 13:46:00,2,4,3,4,434,High Value
14087.0,1,194.42,2011-12-07 12:41:00,3,4,1,1,411,Low Value
14088.0,13,50491.81,2011-11-29 16:16:00,10,4,3,4,434,High Value
14089.0,1,161.0,2011-10-14 10:38:00,57,2,1,1,211,Low Value
14090.0,1,76.32000000000001,2011-01-19 10:51:00,325,1,1,1,111,Low Value
14092.0,14,4076.910000000003,2011-12-02 12:13:00,8,4,3,4,434,High Value
14093.0,1,442.85,2011-11-27 16:27:00,12,4,1,2,412,Low Value
14096.0,17,65164.78999999963,2011-12-05 17:17:00,4,4,3,4,434,High Value
14098.0,1,147.35,2011-11-03 10:13:00,37,3,1,1,311,Low Value
14099.0,11,3104.17,2011-11-23 13:53:00,16,4,3,4,434,High Value
14100.0,1,194.89999999999998,2011-07-25 11:01:00,138,2,1,1,211,Low Value
14101.0,6,5976.79,2011-09-27 12:28:00,74,2,3,4,234,High Value
14102.0,5,1360.2799999999997,2011-12-04 15:38:00,5,4,2,3,423,Loyal
14104.0,2,216.21,2011-07-08 12:50:00,155,1,1,1,111,Low Value
14105.0,1,1266.2299999999996,2011-04-14 17:58:00,239,1,1,3,113,Low Value
14107.0,7,2703.23,2011-10-19 12:12:00,52,2,3,4,234,High Value
14108.0,2,597.91,2011-11-09 10:41:00,31,3,1,2,312,Low Value
14109.0,1,144.20000000000002,2011-09-28 10:18:00,73,2,1,1,211,Low Value
14110.0,12,5683.149999999999,2011-12-06 12:26:00,4,4,3,4,434,High Value
14111.0,4,692.85,2011-11-25 13:44:00,14,4,2,3,423,Loyal
14112.0,7,2915.1499999999996,2011-11-17 12:30:00,23,3,3,4,334,High Value
14113.0,4,1840.4200000000005,2011-12-06 12:18:00,4,4,2,4,424,Loyal
14114.0,2,386.53,2011-03-11 09:42:00,274,1,1,2,112,Low Value
14116.0,5,1382.7400000000005,2011-11-20 10:29:00,20,3,2,3,323,Loyal
14117.0,1,90.0,2011-07-19 09:49:00,144,1,1,1,111,Low Value
14121.0,4,2780.15,2011-12-06 12:19:00,4,4,2,4,424,Loyal
14124.0,1,419.58,2011-09-16 13:32:00,84,2,1,2,212,Low Value
14125.0,3,2740.4299999999994,2011-11-29 12:47:00,11,4,2,4,424,Loyal
14126.0,3,706.13,2011-12-02 11:45:00,8,4,2,3,423,Loyal
14127.0,3,709.7099999999997,2011-08-09 10:49:00,123,2,2,3,223,Loyal
14128.0,2,637.5000000000001,2011-10-10 12:00:00,61,2,1,2,212,Low Value
14129.0,5,1123.8600000000001,2011-12-08 11:02:00,2,4,2,3,423,Loyal
14130.0,1,483.86,2011-01-24 16:05:00,319,1,1,2,112,Low Value
14132.0,11,3586.03,2011-12-07 13:35:00,2,4,3,4,434,High Value
14133.0,3,605.64,2011-08-02 11:34:00,130,2,2,2,222,Loyal
14135.0,15,4690.3099999999995,2011-12-08 11:38:00,2,4,3,4,434,High Value
14138.0,2,982.3800000000005,2011-12-08 12:44:00,2,4,1,3,413,Low Value
14139.0,1,415.81999999999994,2011-10-24 13:34:00,46,3,1,2,312,Low Value
14140.0,2,935.0499999999998,2011-12-06 09:05:00,4,4,1,3,413,Low Value
14141.0,4,915.1300000000001,2011-12-07 09:53:00,3,4,2,3,423,Loyal
14142.0,1,311.81,2010-12-01 16:33:00,373,1,1,2,112,Low Value
14143.0,1,115.8,2011-07-29 09:48:00,134,2,1,1,211,Low Value
14145.0,4,3742.2,2011-10-24 12:10:00,47,3,2,4,324,Loyal
14146.0,5,4190.999999999999,2011-12-01 10:18:00,9,4,2,4,424,Loyal
14147.0,2,483.4,2011-09-22 18:10:00,78,2,1,2,212,Low Value
14148.0,1,157.2,2011-04-20 12:02:00,234,1,1,1,111,Low Value
14149.0,1,446.62000000000006,2011-05-03 09:44:00,221,1,1,2,112,Low Value
14150.0,2,658.6400000000001,2011-11-04 10:05:00,36,3,1,2,312,Low Value
14152.0,2,621.29,2011-09-25 12:54:00,75,2,1,2,212,Low Value
14154.0,2,1345.6200000000001,2011-04-14 16:26:00,239,1,1,3,113,Low Value
14155.0,1,118.75,2011-03-18 14:13:00,266,1,1,1,111,Low Value
14156.0,55,117379.6299999998,2011-11-30 10:54:00,10,4,3,4,434,High Value
14157.0,2,432.8800000000001,2011-11-20 11:32:00,20,3,1,2,312,Low Value
14158.0,1,507.65999999999997,2011-10-30 15:08:00,40,3,1,2,312,Low Value
14159.0,11,4693.0099999999875,2011-11-20 12:36:00,20,3,3,4,334,High Value
